# Star magnitudes in versions of Ptolemy's catalog.
# Version letters:
# t : Toomer
# p : Peters & Knobel
# m : Manitius
# b : Baily
# h : Halma
# z : Flamsteed's version of Ptolemy's catalog
------+----+------+---
......|PNO |PID   |MAG
------+----+------+---
tpmbhz  560 Sco 15 4
tpmbhz  561 Sco 16 3
tpmbhz  562 Sco 17 3
tpmbhz  563 Sco 18 3
tpmbhz  564 Sco 19 3
tpmbhz  565 Sco 20 3
tpmbhz  566 Sco 21 4
tpmbhz  567 Sco~ 1 neb
tp      568 Sco~ 2 5-4
  mbhz             5
tpmbhz  569 Sco~ 3 5
------+----+------+---
tpmbhz  570 Sgr  1 3
tpmbhz  571 Sgr  2 3
tpmbhz  572 Sgr  3 3
tpmbhz  573 Sgr  4 3
tpmbhz  574 Sgr  5 4
tpmbhz  575 Sgr  6 3
t mbhz  576 Sgr  7 4
 p                 4-3
tpmbhz  577 Sgr  8 neb
tpmbhz  578 Sgr  9 4
tpmbhz  579 Sgr 10 4
tpmbhz  580 Sgr 11 4
tpmbhz  581 Sgr 12 5
tpmbhz  582 Sgr 13 4
tpmbhz  583 Sgr 14 4
tpmbhz  584 Sgr 15 6
tpmbhz  585 Sgr 16 5
tpmbhz  586 Sgr 17 6
tpmbhz  587 Sgr 18 5
tpmbhz  588 Sgr 19 4
tpmbhz  589 Sgr 20 5
tpm     590 Sgr 21 4-3
   bhz             4
tpmbhz  591 Sgr 22 3
tpmbhz  592 Sgr 23 2
tpm     593 Sgr 24 2-3
   bhz             2
tpmbhz  594 Sgr 25 3
tpmbhz  595 Sgr 26 3
tpmbhz  596 Sgr 27 3
tpmbhz  597 Sgr 28 5
tpmbhz  598 Sgr 29 5
tpmbhz  599 Sgr 30 5
tpmbhz  600 Sgr 31 5
------+----+------+---
tpmbhz  601 Cap  1 3
tpmbhz  602 Cap  2 6
tpmbhz  603 Cap  3 3
tpmbhz  604 Cap  4 6
tpmbhz  605 Cap  5 6
tpmbhz  606 Cap  6 6
tpmbhz  607 Cap  7 6
tpmbhz  608 Cap  8 5
tpmbhz  609 Cap  9 6
tpmbhz  610 Cap 10 5
tpmbhz  611 Cap 11 4
tpmbhz  612 Cap 12 4
tpmbhz  613 Cap 13 4
tpmbhz  614 Cap 14 4
tpmbhz  615 Cap 15 5
tpmbhz  616 Cap 16 5
tpmbhz  617 Cap 17 5
tpmbhz  618 Cap 18 5
tpmbhz  619 Cap 19 4
tpmbhz  620 Cap 20 4
tpmbhz  621 Cap 21 4
tpmbhz  622 Cap 22 4
tpmbhz  623 Cap 23 3
tpmbhz  624 Cap 24 3
tpmbhz  625 Cap 25 4
tpmbhz  626 Cap 26 5
tpmbhz  627 Cap 27 5
tpmbhz  628 Cap 28 5
------+----+------+---
tpmbhz  629 Aqr  1 5
tpmbhz  630 Aqr  2 3
tpmbhz  631 Aqr  3 5
tpmbhz  632 Aqr  4 3
tpmbhz  633 Aqr  5 5
tpmbhz  634 Aqr  6 3
tpmbhz  635 Aqr  7 4
tpmbhz  636 Aqr  8 3
tpmbhz  637 Aqr  9 3
tpmbhz  638 Aqr 10 3
tpmbhz  639 Aqr 11 3
tpmbhz  640 Aqr 12 3
tpmbhz  641 Aqr 13 4
tpmbhz  642 Aqr 14 5
tpmbhz  643 Aqr 15 4
tpmbhz  644 Aqr 16 4
tpmbhz  645 Aqr 17 6
tpmbhz  646 Aqr 18 3
tpmbhz  647 Aqr 19 4
tpmbhz  648 Aqr 20 5
tpmbhz  649 Aqr 21 5
tpmb z  650 Aqr 22 5
    h              6
tpmbhz  651 Aqr 23 4
tpmbhz  652 Aqr 24 4
tpmbhz  653 Aqr 25 4
tpmbhz  654 Aqr 26 4
tpmbhz  655 Aqr 27 4
tpmbhz  656 Aqr 28 4
tpmb z  657 Aqr 29 4
    h              3
tpmbhz  658 Aqr 30 5
tpmbhz  659 Aqr 31 5
tpmbhz  660 Aqr 32 5
tpmbhz  661 Aqr 33 5
tpmbhz  662 Aqr 34 5
tpmbhz  663 Aqr 35 5
tpmbhz  664 Aqr 36 4
tpmbhz  665 Aqr 37 4
tpmbhz  666 Aqr 38 4
tpmbhz  667 Aqr 39 4
tpmbhz  668 Aqr 40 4
tpmbhz  669 Aqr 41 4
tpmbhz  670 Aqr 42 1
tpm     671 Aqr~ 1 4-3
   bhz             4
tpm     672 Aqr~ 2 4-3
   bhz             4
tpm     673 Aqr~ 3 4-3
   bhz             4
------+----+------+---
t mbhz  674 Psc  1 4
 p                 4-3
tpmbhz  675 Psc  2 4
tpmbhz  676 Psc  3 4
tpmbhz  677 Psc  4 4
tpmbhz  678 Psc  5 4
tpmbhz  679 Psc  6 4
tpmbhz  680 Psc  7 4
tpmbhz  681 Psc  8 4
tpmbhz  682 Psc  9 6
tpmbhz  683 Psc 10 6
tpmbhz  684 Psc 11 4
tpmbhz  685 Psc 12 4
tpmbhz  686 Psc 13 4
tpmbhz  687 Psc 14 6
tpmbhz  688 Psc 15 6
tpmbhz  689 Psc 16 4
tpmbhz  690 Psc 17 4
tpmbhz  691 Psc 18 4
tpmbhz  692 Psc 19 3
tpmbhz  693 Psc 20 4
tpmbhz  694 Psc 21 5
tpmbhz  695 Psc 22 3
tpmbhz  696 Psc 23 4
tpmbhz  697 Psc 24 5
tpmbhz  698 Psc 25 5
tpmbhz  699 Psc 26 6
tpmbhz  700 Psc 27 6
tpmbhz  701 Psc 28 6
tpmbhz  702 Psc 29 4
tpmbhz  703 Psc 30 4
tpmbhz  704 Psc 31 4
tpmbhz  705 Psc 32 4
tpmbhz  706 Psc 33 4
tpmbhz  707 Psc 34 4
tpmbhz  708 Psc~ 1 4
tpmbhz  709 Psc~ 2 4
tpmbhz  710 Psc~ 3 4
tpmbhz  711 Psc~ 4 4
------+----+------+---
tpmbhz  712 Cet  1 4
tpmbhz  713 Cet  2 3
tpmbhz  714 Cet  3 3
